,imageProjection
2415,0.020080089569091797
2416,0.04028749465942383
2417,0.04030871391296387
2418,0.0827336311340332
2419,0.04025602340698242
2420,0.0402679443359375
2421,0.02012777328491211
2422,0.07418274879455566
2423,0.0402529239654541
2424,0.020181655883789062
2425,0.07230019569396973
2426,0.04026675224304199
2427,0.09159374237060547
2428,0.04032564163208008
2429,0.02013683319091797
2430,0.02012014389038086
2431,0.040300846099853516
2432,0.0201568603515625
2433,0.0201570987701416
2434,0.04024839401245117
2435,0.06671261787414551
2436,0.04028177261352539
2437,0.040270090103149414
2438,0.07912373542785645
2439,0.020127296447753906
2440,0.040285587310791016
2441,0.020176172256469727
2442,0.040313720703125
2443,0.09041690826416016
2444,0.04024839401245117
2445,0.04024362564086914
2446,0.07807326316833496
2447,0.020120620727539062
2448,0.020127058029174805
2449,0.02011847496032715
2450,0.0402684211730957
2451,0.08751654624938965
2452,0.04025769233703613
2453,0.02017664909362793
2454,0.058473825454711914
2455,0.020119667053222656
2456,0.020177364349365234
2457,0.040246009826660156
2458,0.020121097564697266
2459,0.040279388427734375
2460,0.020122528076171875
2461,0.04026675224304199
2462,0.05786490440368652
2463,0.020128250122070312
2464,0.02012181282043457
2465,0.10005974769592285
2466,0.04027891159057617
2467,0.040270328521728516
2468,0.04025983810424805
2469,0.040285587310791016
2470,0.08969235420227051
2471,0.04026317596435547
2472,0.02013230323791504
2473,0.08693814277648926
2474,0.020125150680541992
2475,0.020117521286010742
2476,0.020140409469604492
2477,0.040252685546875
2478,0.08480453491210938
2479,0.02017807960510254
2480,0.020120620727539062
2481,0.07948946952819824
2482,0.02013111114501953
2483,0.02012467384338379
2484,0.04025697708129883
2485,0.020130634307861328
2486,0.020169734954833984
2487,0.020121097564697266
2488,0.02006363868713379
2489,0.020133018493652344
2490,0.02013254165649414
2491,0.020123720169067383
2492,0.02013397216796875
2493,0.02012157440185547
2494,0.02017688751220703
2495,0.06204795837402344
2496,0.0201265811920166
2497,0.02012801170349121
2498,0.020129680633544922
2499,0.054364681243896484
2500,0.02013564109802246
2501,0.02012038230895996
2502,0.020127296447753906
2503,0.07319235801696777
2504,0.02013707160949707
2505,0.02012181282043457
2506,0.020123720169067383
2507,0.020128726959228516
2508,0.05882978439331055
2509,0.0201261043548584
2510,0.020183324813842773
2511,0.07876992225646973
2512,0.020161151885986328
2513,0.02012467384338379
2514,0.02010488510131836
2515,0.020129919052124023
2516,0.059300899505615234
2517,0.020125627517700195
2518,0.02012801170349121
2519,0.020119190216064453
2520,0.020124435424804688
2521,0.02015089988708496
2522,0.020128726959228516
2523,0.040271759033203125
2524,0.07909464836120605
2525,0.020128965377807617
2526,0.05582141876220703
