,Feature
1285,0.014999999664723873
1286,0.017000000923871994
1287,0.012000000104308128
1288,0.017000000923871994
1289,0.014000000432133675
1290,0.012368435971438885
1291,0.012484418228268623
1292,0.014999999664723873
1293,0.010999999940395355
1294,0.014414953999221325
1295,0.012000000104308128
1296,0.0
1297,0.0
1298,0.0
1299,0.01600000075995922
1300,0.0
1301,0.0
1302,0.014000000432133675
1303,0.010999999940395355
1304,0.012000000104308128
1305,0.06800000369548798
1306,0.07000000029802322
1307,0.0
1308,0.02800000086426735
1309,0.01600000075995922
1310,0.013000000268220901
1311,0.07500000298023224
1312,0.04899999871850014
1313,0.013000000268220901
1314,0.014999999664723873
1315,0.014999999664723873
1316,0.0
1317,0.03999999910593033
1318,0.04600000008940697
1319,0.0
1320,0.014000000432133675
1321,0.014999999664723873
1322,0.02199999988079071
1323,0.12200000137090683
1324,0.0
1325,0.013000000268220901
1326,0.01899999938905239
1327,0.017000000923871994
1328,0.04699999839067459
1329,0.0
1330,0.03099999949336052
1331,0.006000000052154064
1332,0.0
1333,0.029999999329447746
1334,0.017999999225139618
1335,0.057999998331069946
1336,0.03099999949336052
1337,0.04500000178813934
1338,0.039000000804662704
1339,0.0
1340,0.03200000151991844
1341,0.012000000104308128
1342,0.009835481643676758
1343,0.012000000104308128
1344,0.012000000104308128
1345,0.014999999664723873
1346,0.010999999940395355
1347,0.012000000104308128
1348,0.012000000104308128
1349,0.017000000923871994
1350,0.019999999552965164
1351,0.013000000268220901
1352,0.009999999776482582
1353,0.012000000104308128
1354,0.012000000104308128
1355,0.012342887930572033
1356,0.013000000268220901
1357,0.014528515748679638
1358,0.01600000075995922
1359,0.013000000268220901
1360,0.013000000268220901
1361,0.01600000075995922
1362,0.01600000075995922
1363,0.007000000216066837
1364,0.01053390372544527
1365,0.012000000104308128
1366,0.008999999612569809
1367,0.012484127655625343
1368,0.017000000923871994
1369,0.013000000268220901
1370,0.010999999940395355
1371,0.013000000268220901
1372,0.010999999940395355
1373,0.014000000432133675
1374,0.0020000000949949026
1375,0.013000000268220901
1376,0.017000000923871994
1377,0.014000000432133675
1378,0.010999999940395355
1379,0.0010000000474974513
1380,0.014000000432133675
1381,0.012000000104308128
1382,0.014000000432133675
1383,0.012000000104308128
1384,0.012000000104308128
1385,0.012000000104308128
1386,0.014999999664723873
1387,0.012000000104308128
1388,0.03500000014901161
1389,0.010999999940395355
1390,0.012000000104308128
1391,0.0
1392,0.013000000268220901
1393,0.07699999958276749
1394,0.09700000286102295
1395,0.020999999716877937
1396,0.012000000104308128
1397,0.013000000268220901
1398,0.010999999940395355
1399,0.012000000104308128
1400,0.009840169921517372
1401,0.014000000432133675
1402,0.012000000104308128
1403,0.01899999938905239
1404,0.003000000026077032
1405,0.010999999940395355
1406,0.05299999937415123
1407,0.013000000268220901
1408,0.013000000268220901
1409,0.012000000104308128
1410,0.010999999940395355
1411,0.00800000037997961
1412,0.009999999776482582
1413,0.014000000432133675
1414,0.010999999940395355
1415,0.031384989619255066
1416,0.012000000104308128
1417,0.01600000075995922
1418,0.012000000104308128
1419,0.014999999664723873
1420,0.011581763625144958
1421,0.010999999940395355
1422,0.013000000268220901
1423,0.013000000268220901
1424,0.012000000104308128
1425,0.017000000923871994
1426,0.012000000104308128
1427,0.010999999940395355
1428,0.013000000268220901
1429,0.03700000047683716
1430,0.009999999776482582
1431,0.014999999664723873
1432,0.01715809665620327
1433,0.010999999940395355
1434,0.028999999165534973
1435,0.0
1436,0.009999999776482582
1437,0.013000000268220901
1438,0.014000000432133675
1439,0.01600000075995922
1440,0.014000000432133675
1441,0.009999999776482582
1442,0.013783764094114304
1443,0.011639853939414024
1444,0.013000000268220901
1445,0.014999999664723873
1446,0.013000000268220901
1447,0.014999999664723873
1448,0.009999999776482582
1449,0.00800000037997961
1450,0.009999999776482582
1451,0.012000000104308128
1452,0.027000000700354576
1453,0.012000000104308128
1454,0.010999999940395355
1455,0.012000000104308128
1456,0.013000000268220901
1457,0.010999999940395355
1458,0.010999999940395355
1459,0.026000000536441803
1460,0.010999999940395355
1461,0.012000000104308128
1462,0.014000000432133675
1463,0.013000000268220901
1464,0.014000000432133675
1465,0.014000000432133675
1466,0.014000000432133675
1467,0.010999999940395355
1468,0.012000000104308128
1469,0.010999999940395355
1470,0.04500000178813934
1471,0.012000000104308128
1472,0.013000000268220901
1473,0.013000000268220901
1474,0.01168029010295868
1475,0.010333058424293995
1476,0.01600000075995922
1477,0.03400000184774399
1478,0.012000000104308128
1479,0.012000000104308128
1480,0.008999999612569809
1481,0.012000000104308128
1482,0.010999999940395355
1483,0.014999999664723873
1484,0.012000000104308128
1485,0.017000000923871994
1486,0.009999999776482582
1487,0.013000000268220901
1488,0.05999999865889549
1489,0.014000000432133675
1490,0.07100000232458115
1491,0.017000000923871994
1492,0.0
1493,0.054999999701976776
1494,0.07599999755620956
1495,0.012000000104308128
1496,0.014999999664723873
1497,0.013000000268220901
1498,0.004000000189989805
1499,0.004999999888241291
1500,0.013000000268220901
1501,0.01600000075995922
1502,0.014000000432133675
1503,0.029999999329447746
1504,0.01729024387896061
1505,0.014000000432133675
1506,0.01600000075995922
1507,0.012000000104308128
1508,0.012000000104308128
1509,0.020999999716877937
1510,0.0
1511,0.006000000052154064
1512,0.0430000014603138
1513,0.014999999664723873
1514,0.01600000075995922
1515,0.010999999940395355
1516,0.004000000189989805
1517,0.012000000104308128
1518,0.020999999716877937
1519,0.012000000104308128
1520,0.009196772240102291
1521,0.01479946170002222
1522,0.012000000104308128
1523,0.014999999664723873
1524,0.014000000432133675
1525,0.010999999940395355
1526,0.013000000268220901
1527,0.009999999776482582
1528,0.01600000075995922
1529,0.1289999932050705
1530,0.013195295818150043
1531,0.01600000075995922
1532,0.017000000923871994
1533,0.03099999949336052
1534,0.009999999776482582
1535,0.013000000268220901
1536,0.015381850302219391
1537,0.019227471202611923
1538,0.04699999839067459
1539,0.014000000432133675
1540,0.03099999949336052
1541,0.052000001072883606
1542,0.04399999976158142
1543,0.0
1544,0.0
1545,0.0
1546,0.18299999833106995
1547,0.04100000113248825
1548,0.1080000028014183
1549,0.0
1550,0.0
1551,0.09399999678134918
1552,0.008999999612569809
1553,0.11400000005960464
1554,0.07000000029802322
1555,0.014999999664723873
1556,0.014999999664723873
1557,0.01600000075995922
1558,0.013000000268220901
1559,0.009999999776482582
1560,0.014000000432133675
1561,0.014063977636396885
1562,0.02199999988079071
1563,0.017999999225139618
1564,0.03099999949336052
1565,0.014000000432133675
1566,0.0
1567,0.013000000268220901
1568,0.013402069918811321
1569,0.013000000268220901
1570,0.01600000075995922
1571,0.012946086004376411
1572,0.014000000432133675
1573,0.017999999225139618
1574,0.014999999664723873
1575,0.010999999940395355
1576,0.010916068218648434
1577,0.01658923737704754
1578,0.032999999821186066
1579,0.014999999664723873
1580,0.014463026076555252
1581,0.017000000923871994
1582,0.012397736310958862
1583,0.014999999664723873
1584,0.013000000268220901
1585,0.10300000011920929
1586,0.0
1587,0.0
1588,0.035999998450279236
1589,0.04800000041723251
1590,0.0
1591,0.03099999949336052
1592,0.0
1593,0.013000000268220901
1594,0.01899999938905239
1595,0.017999999225139618
1596,0.014999999664723873
1597,0.014999999664723873
1598,0.029999999329447746
1599,0.004999999888241291
1600,0.017000000923871994
1601,0.023000000044703484
1602,0.03099999949336052
1603,0.05299999937415123
1604,0.01778944581747055
1605,0.013000000268220901
1606,0.012000000104308128
1607,0.012000000104308128
1608,0.014999999664723873
1609,0.013000000268220901
1610,0.013000000268220901
1611,0.010999999940395355
1612,0.012000000104308128
1613,0.02800000086426735
1614,0.012000000104308128
1615,0.020999999716877937
1616,0.009999999776482582
1617,0.009999999776482582
1618,0.009999999776482582
1619,0.009999999776482582
1620,0.010999999940395355
1621,0.01899999938905239
1622,0.004999999888241291
1623,0.03799999877810478
1624,0.009999999776482582
1625,0.028999999165534973
1626,0.027000000700354576
1627,0.0010000000474974513
1628,0.013000000268220901
1629,0.01600000075995922
1630,0.00800000037997961
1631,0.012000000104308128
1632,0.014999999664723873
1633,0.012000000104308128
1634,0.012000000104308128
1635,0.009999999776482582
1636,0.012000000104308128
1637,0.012000000104308128
1638,0.013801662251353264
1639,0.013000000268220901
1640,0.012000000104308128
1641,0.014000000432133675
1642,0.010676720179617405
1643,0.014000000432133675
1644,0.039000000804662704
1645,0.014999999664723873
1646,0.008999999612569809
1647,0.01600000075995922
1648,0.012000000104308128
1649,0.014999999664723873
1650,0.02199999988079071
1651,0.014999999664723873
1652,0.013368389569222927
1653,0.012000000104308128
1654,0.004999999888241291
1655,0.012000000104308128
1656,0.012000000104308128
1657,0.009999999776482582
1658,0.017999999225139618
1659,0.01600000075995922
1660,0.012000000104308128
1661,0.017000000923871994
1662,0.007598953787237406
1663,0.014000000432133675
1664,0.012000000104308128
1665,0.00800000037997961
1666,0.003000000026077032
1667,0.014999999664723873
1668,0.0
1669,0.01390023622661829
1670,0.017000000923871994
1671,0.006519023794680834
1672,0.014999999664723873
1673,0.023000000044703484
1674,0.012000000104308128
1675,0.009999999776482582
1676,0.012000000104308128
1677,0.01600000075995922
1678,0.012000000104308128
1679,0.009236051701009274
1680,0.017000000923871994
1681,0.012000000104308128
1682,0.013000000268220901
1683,0.0
1684,0.024000000208616257
1685,0.0
1686,0.0
1687,0.01899999938905239
1688,0.0
1689,0.024000000208616257
1690,0.013000000268220901
1691,0.010999999940395355
1692,0.012000000104308128
1693,0.014000000432133675
1694,0.013000000268220901
1695,0.012000000104308128
1696,0.010999999940395355
1697,0.007000000216066837
1698,0.013000000268220901
1699,0.009238850325345993
1700,0.012000000104308128
1701,0.003000000026077032
1702,0.010313684120774269
1703,0.01600000075995922
1704,0.012000000104308128
1705,0.014000000432133675
1706,0.014000000432133675
1707,0.014000000432133675
1708,0.014000000432133675
1709,0.009999999776482582
1710,0.014999999664723873
1711,0.013000000268220901
1712,0.010999999940395355
1713,0.014178384095430374
1714,0.013000000268220901
1715,0.014262122102081776
1716,0.01899999938905239
1717,0.013000000268220901
1718,0.0689999982714653
1719,0.017000000923871994
1720,0.012000000104308128
1721,0.014999999664723873
1722,0.010999999940395355
1723,0.014000000432133675
1724,0.014000000432133675
1725,0.013000000268220901
1726,0.008999999612569809
1727,0.012000000104308128
1728,0.014999999664723873
1729,0.014999999664723873
1730,0.014999999664723873
1731,0.017000000923871994
1732,0.014000000432133675
1733,0.01600000075995922
1734,0.012534569948911667
1735,0.012000000104308128
1736,0.014000000432133675
1737,0.014999999664723873
1738,0.012000000104308128
1739,0.014999999664723873
1740,0.012000000104308128
1741,0.013000000268220901
1742,0.014000000432133675
1743,0.012000000104308128
1744,0.010999999940395355
1745,0.012000000104308128
1746,0.013000000268220901
1747,0.008999999612569809
1748,0.013000000268220901
1749,0.014000000432133675
1750,0.010999999940395355
1751,0.010999999940395355
1752,0.012000000104308128
1753,0.012000000104308128
1754,0.014999999664723873
1755,0.014999999664723873
1756,0.012000000104308128
1757,0.013000000268220901
1758,0.01600000075995922
1759,0.014000000432133675
1760,0.013000000268220901
1761,0.01600000075995922
1762,0.010999999940395355
1763,0.014999999664723873
1764,0.008999999612569809
1765,0.011693447828292847
1766,0.014000000432133675
1767,0.014000000432133675
1768,0.012000000104308128
1769,0.013000000268220901
1770,0.014999999664723873
1771,0.013000000268220901
1772,0.010999999940395355
1773,0.010999999940395355
1774,0.014999999664723873
1775,0.013000000268220901
1776,0.03200000151991844
1777,0.012000000104308128
1778,0.013000000268220901
1779,0.013000000268220901
1780,0.014000000432133675
1781,0.008999999612569809
1782,0.0
1783,0.01600000075995922
1784,0.014000000432133675
1785,0.014999999664723873
1786,0.014000000432133675
1787,0.05700000002980232
1788,0.013000000268220901
1789,0.013000000268220901
1790,0.014000000432133675
1791,0.017000000923871994
1792,0.009999999776482582
1793,0.010999999940395355
1794,0.014000000432133675
1795,0.014000000432133675
1796,0.013000000268220901
1797,0.013000000268220901
1798,0.03500000014901161
1799,0.013000000268220901
1800,0.010999999940395355
1801,0.010999999940395355
1802,0.004999999888241291
1803,0.010999999940395355
1804,0.006000000052154064
1805,0.017000000923871994
1806,0.02179132029414177
1807,0.010999999940395355
1808,0.010999999940395355
1809,0.11100000143051147
1810,0.0949999988079071
1811,0.0
1812,0.00800000037997961
1813,0.05400000140070915
1814,0.017000000923871994
1815,0.013426892459392548
1816,0.008999999612569809
1817,0.014000000432133675
1818,0.013000000268220901
1819,0.010999999940395355
1820,0.014999999664723873
1821,0.012000000104308128
1822,0.010999999940395355
1823,0.013000000268220901
1824,0.011935392394661903
1825,0.00800000037997961
1826,0.014000000432133675
1827,0.03400000184774399
1828,0.009450149722397327
1829,0.014000000432133675
1830,0.013000000268220901
1831,0.013555788435041904
1832,0.013000000268220901
1833,0.010999999940395355
1834,0.013000000268220901
1835,0.012000000104308128
1836,0.01899999938905239
1837,0.012000000104308128
